qid1	token	tfidf
9323618	making	4.9047898960129155
9323618	edittext	7.360311994624152
9323618	show	4.662587456858042
9323618	two	3.4765461232520103
9323618	decimal	6.362528228498814
9323618	places	6.21711122864031
32048031	org	4.9367344862567215
32048031	openqa	8.87386813535497
32048031	selenium	6.417336464993809
32048031	new	6.476015354368454
32048031	session	10.700063604469431
32048031	could	3.2430404518674987
32048031	created	4.094504575023466
32048031	original	5.083205986931091
32048031	error	3.176103733024332
32048031	requested	6.636965074200575
32048031	one	2.769824546097115
32048031	progress	6.672683156802654
23897215	automatically	5.122349283726257
23897215	generate	4.973773129363689
23897215	getters	6.6758502219993545
23897215	setters	6.627097821467321
23897215	android	3.9805160018734465
23897215	studio	6.283958176556985
8758294	test	4.011456675143632
8758294	cases	5.128068390988352
8758294	inner	5.623770536686816
8758294	classes	3.8513513258954135
8758294	junit	5.757183251383316
217070	add	3.326377520104692
217070	query	4.781788039865368
217070	parameters	4.909252679807653
217070	getmethod	8.600574800355288
217070	using	2.270098541959747
217070	java	1.8785206956897553
217070	commons	6.150694772678539
217070	httpclient	6.717134919373487
7291053	android	3.9805160018734465
7291053	getting	3.856493695635666
7291053	current	4.493271093490683
7291053	rotation	7.749402467860526
7291053	matrix	6.921854203361638
1677248	simple	3.910973556292575
1677248	ssh	7.3987782754519476
1677248	tunnel	9.036387064852745
1677248	java	1.8785206956897553
11820402	convert	4.422681976414816
11820402	byte	5.024937078807115
11820402	int	4.4578714989672115
11820402	bitset	8.573763542904631
4009198	java	1.8785206956897553
4009198	get	2.5968621982790188
4009198	greatest	8.639360825390446
4009198	common	5.307963743599842
4009198	divisor	9.27221577569427
5089565	combine	6.7890837492646385
5089565	many	4.266699946704206
5089565	jar	8.127902313804615
5089565	files	3.949984511715265
5089565	one	2.769824546097115
5089565	file	2.8771673214517413
12476604	processing	5.653564758495584
12476604	multipart	7.546414274258012
12476604	form	4.945550047440322
12476604	data	3.449043991119375
12476604	request	4.525435217969238
12476604	failed	5.716867714204857
12476604	read	3.699819074152322
12476604	timed	8.187889444273637
27513970	return	3.8725619365472324
27513970	pair	6.568429973378517
27513970	objects	4.045325852742566
27513970	one	2.769824546097115
27513970	method	2.6262121828865777
44131380	forked	9.261633666363734
44131380	java	1.8785206956897553
44131380	vm	6.122028917129098
44131380	exited	8.87386813535497
44131380	abnormally	9.986869161475179
44131380	non	4.700910458268927
44131380	existing	5.253152814593663
44131380	test	4.011456675143632
44131380	suite	7.440485738136178
31384609	java	1.8785206956897553
31384609	pdfbox	7.821549130657705
31384609	unicode	6.716308814411182
31384609	textfile	9.210340371976184
31384609	pdf	6.083141335679886
4872009	cancel	7.152377861973471
4872009	keypress	9.190537744680004
4872009	event	5.285401141281491
4872009	gwt	6.4818341623065905
3626208	serialization	6.378893292730048
3626208	third	5.725108261370953
3626208	party	6.24971727553576
3626208	classes	3.8513513258954135
3626208	simple	3.910973556292575
3626208	xml	7.390841604314717
3626208	org	4.9367344862567215
44548932	grab	7.283176265741925
44548932	data	3.449043991119375
44548932	firebase	8.07571764578504
44548932	java	1.8785206956897553
220547	printable	8.444872529836612
220547	char	5.911175715879179
220547	java	1.8785206956897553
45641900	java	1.8785206956897553
45641900	lang	4.334837751871423
45641900	unsupportedclassversionerror	9.10598035665194
45641900	bad	5.368954446147478
45641900	major	6.734642661273492
45641900	version	4.1348541055603105
45641900	class	2.532413437836977
45641900	org	4.9367344862567215
45641900	j	0
45641900	impl	7.291948251814762
45641900	staticloggerbinder	9.704636693790963
45641900	offset	6.853267093698068
21518678	java	1.8785206956897553
21518678	aes	6.891881929825847
21518678	encryption	6.4831413520352115
11830415	use	2.218391014198033
11830415	jms	7.1147794484164635
11830415	appender	7.721940787919139
4859825	add	3.326377520104692
4859825	maven	4.632335854060861
4859825	managed	5.835829255576533
4859825	dependencies	5.334359137895302
4859825	library	4.299893805135359
4859825	build	4.390058806371146
4859825	path	4.352933960470609
4859825	eclipse	4.07925892480406
1059732	new	3.238007677184227
1059732	version	4.1348541055603105
1059732	eclipse	4.07925892480406
1059732	came	5.953398346301526
1059732	anything	4.505686907503141
1059732	avoid	4.979427366972063
1059732	manually	5.373040912743973
1059732	hunt	9.903487552536127
1059732	plugins	6.5691424778618135
16057649	hibernate	4.590281573494341
16057649	code	2.25689496707693
16057649	working	3.7907350082209463
16057649	fix	4.738244540213433
14529720	make	3.2357931187452116
14529720	jni	6.359056002788065
14529720	h	0
14529720	found	3.854037156229493
17821601	set	3.354924669331477
17821601	time	3.349696608799752
13717481	setting	4.886075274160849
13717481	custom	4.649017585768368
13717481	font	6.553583465261523
17743785	access	4.106457630105902
17743785	header	5.708996041709089
17743785	values	3.9170355472516905
17743785	request	4.525435217969238
17743785	java	1.8785206956897553
17743785	restlet	8.399410155759854
17520964	create	3.231682481137649
17520964	arraylist	9.485189723799527
17520964	integer	4.730166676162777
17520964	array	3.7883462607345484
17520964	int	4.4578714989672115
17520964	java	1.8785206956897553
5983457	problem	3.0524296172325363
5983457	reading	4.755295644565729
5983457	wav	7.910148709909704
5983457	file	2.8771673214517413
5983457	java	1.8785206956897553
7017361	getresourceasstream	7.525794987055277
7017361	returning	5.507804591414761
7017361	null	4.225638459906431
21425012	configure	5.458016745305712
21425012	sonar	8.195109692247124
21425012	exclude	7.066751010472595
21425012	files	3.949984511715265
21425012	maven	4.632335854060861
21425012	pom	5.450070921775573
21425012	xml	3.6954208021573587
35851612	weka	8.213391737084573
35851612	obtain	6.306175291947683
35851612	prediction	9.421061403291835
35851612	values	3.9170355472516905
3210496	wicket	7.910148709909704
3210496	create	3.231682481137649
3210496	bean	5.129081049302737
5110215	maven	4.632335854060861
5110215	xmlbeans	8.79823072114935
5110215	configuration	4.6860549147285555
5110215	must	4.223383205234504
5110215	set	3.354924669331477
5110215	use	2.218391014198033
5110215	generics	5.868539200270684
4870517	exporting	7.8966167036911274
4870517	images	5.611659185780395
4870517	jar	4.0639511569023075
4870517	eclipse	4.07925892480406
4870517	java	1.8785206956897553
3613803	maven	4.632335854060861
3613803	gwt	6.4818341623065905
3613803	eclipse	4.07925892480406
3613803	really	4.0483583253854025
3613803	work	3.2190758448708676
3922276	combine	6.7890837492646385
3922276	multiple	4.371205396042298
3922276	pngs	10.054310442270712
3922276	one	2.769824546097115
3922276	big	5.585732807882387
3922276	png	6.708085083853569
3922276	file	2.8771673214517413
7859019	system	4.115180122810239
7859019	currenttimemillis	8.02249694958013
7859019	accurate	7.413593361237089
7859019	windows	4.762057941525236
7859019	xp	7.792062965003241
4793387	utf	5.97519757464411
4793387	encoding	5.714742314892543
4793387	java	1.8785206956897553
4793387	versus	7.904713913923747
4793387	c	0
36917144	listview	6.68061970639839
36917144	onitemclicklistener	9.115030192171858
36917144	working	3.7907350082209463
36917144	onclick	7.2658598157304635
36917144	doesnot	9.923690259853647
36917144	work	3.2190758448708676
37466044	sun	5.783800182642232
37466044	security	5.225624681154596
37466044	validator	7.408630571894959
37466044	validatorexception	9.656627474604603
37466044	use	2.218391014198033
37466044	web	4.103425670958293
37466044	service	4.637280239906325
37466044	methods	3.819352670586838
37466044	java	1.8785206956897553
19888802	annotation	4.979427366972063
19888802	configured	5.946108845387185
19888802	frameworks	6.760197714624522
19888802	ie	6.257515599433468
19888802	tomcat	4.972472833001907
19888802	hibernate	4.590281573494341
19888802	scan	6.767993336606978
19888802	classes	3.8513513258954135
19888802	classpath	5.1442238312106365
19888802	annotations	5.634349699940865
2579103	much	4.298568228683799
2579103	data	3.449043991119375
2579103	rsa	7.056255287300581
2579103	block	4.983652622766369
2579103	fail	5.847883818630458
2579103	pkcs	7.178252526679817
25713884	jpa	5.381047014147033
25713884	transient	7.253066464270554
25713884	annotation	4.979427366972063
25713884	json	4.762057941525236
5162254	possible	3.7755272608396084
5162254	combinations	7.365040135820098
5162254	array	3.7883462607345484
22600402	creating	4.385713422531877
22600402	folder	4.766513336396854
22600402	unzipping	9.446062705497253
22600402	epub	9.656627474604603
22600402	android	3.9805160018734465
15969172	java	1.8785206956897553
15969172	private	5.126046145607583
15969172	protected	6.453500006704541
654715	java	1.8785206956897553
654715	post	4.78489511693478
654715	increment	6.541030999190403
654715	operator	5.816167605250992
654715	act	7.219730044002962
654715	return	3.8725619365472324
654715	statement	4.7756026983896325
19057715	run	3.462381534987153
19057715	ant	5.911175715879179
19057715	buildfile	9.498022444427964
19057715	located	6.289331644618128
19057715	inside	4.171571238636155
19057715	jar	4.0639511569023075
32550489	changing	5.214343932771858
32550489	font	6.553583465261523
32550489	size	8.925952840569833
32550489	according	5.208111098661887
32550489	screen	5.417551454471735
6610572	javax	5.547548252625565
6610572	mail	6.6150856650193175
6610572	failed	5.716867714204857
6610572	connect	5.374982451483522
6610572	password	5.684274008268158
6610572	specified	5.218767087790027
7405955	making	4.9047898960129155
7405955	certain	5.313431004358085
7405955	color	5.654421045118477
7405955	bufferedimage	6.740547359998231
7405955	become	6.180689880218731
7405955	transparent	6.982478825178074
3822324	insert	5.446121561316431
3822324	sub	6.1353349175276835
3822324	rows	5.856584064914164
3822324	wicket	7.910148709909704
3822324	datatable	8.101777752454906
23402814	servicelocator	9.721165995742174
23402814	find	3.521806908082721
23402814	service	4.637280239906325
23402814	contact	7.561681746388801
23402814	automatically	5.122349283726257
23402814	hk	8.804875263868018
2926572	garbage	6.0670505340645775
2926572	collection	4.983360651961375
2926572	done	4.30203315898145
2926572	java	1.8785206956897553
2926572	compare	5.414177252642571
2926572	net	5.9922648672787515
41206286	clone	6.967505283387911
41206286	old	5.304536666361954
41206286	builder	12.93642171444222
41206286	make	3.2357931187452116
41206286	new	3.238007677184227
41206286	object	3.159616840993279
4246646	mysql	5.458720888041061
4246646	java	1.8785206956897553
4246646	get	2.5968621982790188
4246646	id	4.686814175028601
4246646	last	4.661846363181648
4246646	inserted	6.672683156802654
4246646	value	3.3370683193414052
4246646	jdbc	5.400128632694721
4917326	iterate	5.621281253144457
4917326	files	3.949984511715265
4917326	certain	5.313431004358085
4917326	directory	4.721254665008893
4917326	java	1.8785206956897553
36298394	java	1.8785206956897553
36298394	prime	7.559760516210908
36298394	size	4.4629764202849165
36298394	must	4.223383205234504
36298394	multiple	4.371205396042298
19770087	somebody	6.571283042360924
19770087	explain	5.284611719491925
19770087	manhattan	10.20459264532005
19770087	puzzle	8.449534542942423
19770087	java	1.8785206956897553
18351726	arrays	5.222097340636628
18351726	copyof	8.622553707074063
18351726	produce	6.160119913138122
18351726	shallow	8.306122221336297
18351726	deep	7.112322444723412
18351726	copy	4.98292285552972
21252516	inside	4.171571238636155
21252516	eclipse	4.07925892480406
21252516	android	3.9805160018734465
21252516	project	3.8026306286569493
21252516	run	3.462381534987153
21252516	java	5.635562087069266
21252516	classes	3.8513513258954135
21252516	main	3.997962230105802
21252516	string	6.210424748345624
21252516	args	6.4870732050691124
21252516	application	3.4151340474010285
21252516	causes	6.079203461415989
21252516	invalid	5.947639067567953
21252516	layout	5.393947597563287
21252516	lang	4.334837751871423
21252516	value	3.3370683193414052
2243993	execute	4.835967956239161
2243993	command	4.500900264812294
2243993	line	3.74642382477858
2243993	exe	6.202679527556918
2243993	file	2.8771673214517413
2243993	java	1.8785206956897553
13599821	autowired	7.080918897991326
13599821	repository	6.0339545987289345
13599821	null	4.225638459906431
13599821	custom	4.649017585768368
13599821	constraint	7.003165463786795
13599821	validator	7.408630571894959
22509488	generics	5.868539200270684
22509488	compilation	6.149288632301549
22509488	error	3.176103733024332
22509488	ternary	8.101777752454906
22509488	operator	5.816167605250992
22509488	java	3.7570413913795107
1637211	get	2.5968621982790188
1637211	anchor	8.170063660321036
1637211	uri	6.664809100371747
9772796	avoid	4.979427366972063
9772796	warnings	6.8410316469392285
9772796	implementing	5.498477081471871
9772796	interface	4.359248047784542
9772796	uses	4.417778172381031
9772796	raw	6.3188581197959905
9772796	types	4.821462262353199
18351186	resizing	7.756387362382477
18351186	jlabel	6.355595791723169
18351186	imageicon	7.658531572378719
18351186	html	5.046158850165303
2447942	add	3.326377520104692
2447942	elements	9.58059134022956
2447942	arraylist	4.7425948618997635
2447942	replaces	7.737868314615239
2447942	previous	5.509532346996973
2447942	java	1.8785206956897553
2106874	java	1.8785206956897553
2106874	instantiating	7.241830391003629
2106874	generic	5.173624922590719
2106874	class	2.532413437836977
2106874	default	4.14932887055486
2106874	constructor	4.514141887640528
14962082	close	5.140288502323126
14962082	scanner	6.127971791762645
14962082	without	3.785875053440135
14962082	closing	6.406374114044146
14962082	system	4.115180122810239
